ObjectID,ObjectNumber,SortNumber,ObjectCount,DepartmentID,ObjectStatusID,ClassificationID,SubClassID,Type,LoanClassID,DateBegin,DateEnd,ObjectName,Dated,Title,Medium,Dimensions,Signed,Inscribed,Markings,CreditLine,Chat,DimensionRemarks,Description,Exhibitions,Provenance,PubReferences,Notes,CuratorialRemarks,RelatedWorks,Portfolio,ObjectHeightCMOLD,ObjectWidthCMOLD,ObjectDepthCMOLD,ObjectDiameterCMOLD,ObjectWeightKGOLD,PublicAccess,CuratorApproved,OnView,TextSearchID,EnteredDate,SysTimeStamp,Accountability,PaperFileRef,ObjectLevelID,ObjectTypeID,ObjectScreenID,ObjectNameID,ObjectNameAltID,State,CatRais,HistAttributions,Bibliography,Negative,LoanClass,Edition,Cataloguer,CatalogueDateOld,Curator,CuratorRevDateOld,ObjectDiamCMOLD,PaperSupport,IsVirtual,CatalogueISODate,CuratorRevISODate,IsTemplate,ObjectNumber2,SortNumber2,DateRemarks,DateEffectiveISODate,PhysicalParentID,InJurisdiction,SearchObjectNumber
123,1961/08/01-1,"  1961     8    1    1                                                          ",1,0,1,4,0,0,0,1933,1933,foto,1933,NULL,NULL,"Algemeen: 6 1/4 x 4 5/16in. (15,9 x 11cm)
Opslag: 10 11/16 x 8 1/16in. (27,1 x 20,5cm)",Kreuger & Austermühle Bandoeng (Java).,NULL,NULL,NULL,NULL,NULL,"Foto van legercommandant M. Boerstra, genomen in 1933. Ingelijste foto, 26 x 20 cm.
2002: Uitgelijst.
Zwart-wit foto op passepartout. Op passepartout in zwarte verf: ""M. Boerstra Comdt.KNIL 1935-1939"".
Borststuk naar rechts gekeerd.
Reliefstempel op passepartout: ""Kreuger & Austermühle Bandoeng (Java).""",NULL,NULL,NULL,"inventaris 1959
inventaris 1959: Oud bezit: ""M. Boerstra, Cdt KNIL 1935-1939. Foto ingelijst 26 x 20 cm. Ongenummerd aangetroffen. i/bibl.""

geen inventariskaart.",NULL,NULL,NULL,26.0000,20.0000,0.0000,0.0000,0.0000,0,0,0,0,1998-08-05 09:19:48.460,0x0000000000879E82,1,44/61,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,1,1961/08/01-1
124,1879/05-1-1,"  1879     5    1    1                                                          ",1,0,5,11,0,0,0,0,0,kris,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Kris met schede,Thieme: Voorportaal.,"Bruikleenverklaring 14/69
Datum: 1969/05/19
Brigade Generaal J. van Elsen, 11 Pantserinfanterie Brigade Schaarsbergen (Oud Vrijland)
1. 880 schild (Sumatra)
2. 33 schild (Borneo)
3. 35 schild
4. 609 schild
5. 607 schild
6. 845 mandau
7. -- mandau
8. -- mandau
9. 393 kris met schede
10. -- kris met schede
11. 2961-1 dolk met schede
12. 1772 dolk met schede
13. 76 dolk met schede
14. 196 dolk met schede
15. 925 lans
16. -- lans
17. 1482 lans
18. 1148 pijlen (11 stuks) Nieuw Guinea
19. 1145 pijlen (10 stuks) Nieuw Guinea
20. 1160 boog (compleet) Nieuw Guinea
21. 1273 boog (compleet) Nieuw Guinea

Bruikleennummer 36/bruikleen/90
datum: 1990/12/01
Reactie Vrijland, dat niemand meer op de hoogte is van de genoemde objecten.

Brief Commandant Bronbeek
datum: 1991/06/25
Ondergetekende, Kolonel G.A.Geerts, Commandant Bronbeek, verklaart hiermede dat na uitvoerig onderzoek naar de lokatie van de voorwerpen, vermeld in het bruikleen nummer 14/69, verstrekt aan Cdt. 11 pantserinf.brig. is besloten om deze voorwerpen, daar zij niet meer te achterhalen zijn, uit de collectie van het museum Bronbeek te schrijven.
Getekend: Kolonel G.A. Geerts.",NULL,"Thieme: Een kris met scheede; Van een Atjehsch hoofd, die den 15den Februari 1874, bij Ketapan-Doewa sneuvelde.
Catalogus 1959 bij 794: [geen informatie]",NULL,NULL,NULL,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,1998-08-05 09:22:09.140,0x0000000000879E83,1,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,1,1879/05-1-1
125,1961/08/31-1,"  1961     8   31    1                                                          ",1,0,1,14,0,0,0,0,0,eresabel,NULL,NULL,NULL,NULL,NULL,Koningin Wilhelmina - voor betoonde dapperheid; Flores 1907 en 1908 Kapitein der Infanterie H. Christoffel; Je Maintiendrai,NULL,NULL,NULL,NULL,"Eresabel in schede. Van Kapitein der Infanterie H. Christoffel, RMWO3, bij  Koninklijk Besluit 28 december 1908, nr. 12 ter zake Flores 1907 en 1908. Met dragon.
Koningin Wilhelmina - voor betoonde dapperheid"" (tekst staat itt tot de meeste eresabels ondersteboven) Flores 1907 en 1908","Catalogus 1959: Bibliotheek, rek met vijf eresabels.
Jubileumtentoonstelling ""150 jaar Bronbeek. Wonen tussen trofeeën"", 19 febr. t/m 31 dec. 2013.","Brief: 1961/07/07 (45/61)
van: Vereniging Madjoe
aan: Kunst, Bronbeek
"" Ik wilde even je aandacht vragen voor ondervolgende hoogst belangrijke zaak. Ik ben op bezoek geweest bij de heer Christoffel in Antwerpen, thans 96 jaar, die het wel niet niet meer zo lang maken zal.
Wij hadden een zeer interessant onderhoud, ofschoon zijn geheugen sterk is achteruit gegaan. Hij wordt verpleegd door zijn schoonzuster, mevr. van Rijswijck, die mij in alles zeer terwille was. Over dit ook voor de geschiedenis belangwekkende intervieuw zal ik later een artikel schrijven. Waar het echter nu omgaat is, dat ik er achter ben gekomen dat Christoffel - door verkeerde voorlichting - zijn zeer belangwekkende wapenverzameling heeft afgestaan aan het Ethnologisch museum in Antwerpen. Zijn Ridderorden heeft hij reeds ingeleverd bij het Kapittel in den Haag. Of er aan die wapenverzameling nog iets te doen is, is een zaak voor later zorg, maar ik zal het proberen. Waar het nu omgaat is zijn eresabel en die is misschien nog wel te redden. Deze is door een kennis afgetroggeld, maar ik heb reeds maatregelen getroffen - met behulp van mevr. Rijswijck - om deze voor Bronbeek te redden. Christoffel heeft in tegenwoordigheid van zijn schoonzuster uitdrukkelijk de wens geuit dat ik deze kan krijgen voor Bronbeek. Ik ben daar nu mee bezig en misschien zal het wat kosten meebrengen, doch dit is voor later zorg. Verder is mij toegezegd dat ik een aantal oude kranten en papieren krijg, waarin artikelen over Christoffel voorkomen. Ook twee portretten, waarvan ik afdrukken zal laten maken.
Alvorens verdere stappen te nemen, had ik gaarne dat je deze zaak met de generaal besprak en me dan je mening mededeelde.""

Brief: 1961/08/16
van: A. van Santen Cdt-BB
aan: H.Christoffel te Antwerpen
""Van de hr. Witkamp, Voorzitter der Vereniging van Oud-Onderofficieren van het KNIL ""Madjoe"", vernamen wij dat Uw oom, de heer Hans Christoffel, ex-kapitein van genoemd Leger en Ridder MWO 3e klas, de wens heeft te kennen gegeven dat de hem toebehorende , doch thans onder Uw berusting zijnde Eresabel, wordt overgedragen aan het Koninklijk Militair Invalidenhuis ""Bronbeek"" ter plaatsing in het daarin ondergebracht Museum.
Zoals U bekend moge zijn, wordt bedoeld museum jaarlijks door duizenden personen bezichtigd en zij tonen daarbij veel belangstelling voor de grote verzameling van wapens, eretekenen enz. die een uitstekend beeld vormen van het roemrijke KNIL.
U zult naar ik vertrouw beseffen dat een eresabel van een zo gewaardeerde en alombekende KNIL-figuur als kapitein Christoffel, voor het Bronbeek-museum van belangrijke waarde is.
Het zal daarom door ons als een bijzonder voorrecht worden beschouwd aan bedoeld koninklijk ereblijk voor betoonde dapperheid, verlucht met een foto en de onderscheidingstekenen van de begiftigde, een eervolle plaats in het Musuem te schenken.
Daardoor zou de herinnering aan deze uiterst bekwame officier niet alleen bij de in ""Bronbeek"" wonende oud-KNIL-strijders, doch ookbij het museumbezoekend publiek op intensievere wijze in de herinnering kunenn blijven voortleven.
In verband daarmede zou ik het ten zeerste op prijs stellen, indien U voor de overdracht van onderwerpelijke eresabel aan ons museum, wel Uw medewerking zoudt willen verlenen en heb bereids de heer Witkamp vnd. verzocht deze aangelegenheid met U te willen regelen.
Vertrouwende dat U tot een en ander bereid wordt gevonden, betuig ik U gaarne bij voorbaat oprechte dank en verblijf met de meeste hoogachting,""

Brief: 1961/08/18
van: H. Christoffel, Antwerpen
aan: Cdt-BB A. van Santen
""In antwoord op Uw brief van 16 augustus j.l. deel ik U mede dat mijn oom, de heer Hans Christoffel, ex-kapitein KNIL, besloten heeft zijn  eresabel, waarvan hij de bewaring aan mij had toevertrouwd, mij te ontnemen en deze aan het Museum van het Koninklijk Militair Invalidenhuis ""Bronbeek"" over te dragen.
Ik zal de heer Witkamp, die mij ook dienaangaande geschreven heeft, laten weten, dat de eresabel bij de heer Christoffel, van Schoonbekestraat 1, Antwerpen, kan worden afgehaald.""

Brief: 1961/08/18
van H. Christoffel
aan: F. Witkamp, ""Madjoe""

Brief: 1961/08/28 (A/603)
van: Kanselarij der Nederlandse Orden 
aan: Cdt-BB A. van Santen
"" Geheel onverwacht vernam ik een dezer dagen, dag de eresabel die bij Koninklijk Besluit van 28 december 1908 nr. 12 werd toegekend aan de heer H. Christoffel, naar Nederland zal komen en zeer waarschijnlijk een plaatszal krijgen in het musuem van Uw Instituut.
In alle bescheidenheid veroorloof ik mij de opmerking, dat reeds enige jaren geleden aan Generaal-majoor Koot bij monde van de heer A.W. Folkersma alhier, de toezegging van de Heer Christoffel werd overgebracht, dat de sabel te zijner tijd zou komen aan het museum van de Kanselarij der nederlandse Orden.
Ruim een jaar geleden werden de decoraties van de Heer Christoffel alsmede zijn brevetten aan hetmuseum van de Kanselarij geschonken. De sabel, zo werd medegedeeld, was onder berusting van een familielid van de heer Christoffel. Ik heb toen gemeend tijdens het leven van de Heer Christoffel - uit piëteitsoverwegingen - ten aanzien van de eresabel geen stappen te moeten ondernemen. Ik kon echter niet vermoeden, dat thans van geheel andere zijde wel stappen zouden worden ondernomen.
Ik vind het bijzonder onprettig U, die zonder twijfel van de vroeger gedane toezegging onkundig zult zijn, op een en ander te moeten attenderen.
Vermoedelijk zal de Heer Christoffel -  gezien zijn zèèr hoge leeftijd - zich zijn aan Generaal Koot gedane toezegging niet meer herinneren. De heer Folkersma zou dit echter kunnen bevestigen.
Ik zal het zeer op prijs stellen, indien U aan deze aangelegenheid aandacht zult willen schenken.
Na beleefde groeten, met gevoelens van de meeste hoogachting,""

Verklaring: 1961/08/30
van: F. Witkamp + H. Christoffel

""Verklaring
Hiermede verklaar ik, Hans Christoffel, wonende te Antwerpen, te hebben afgegeven aan de heer F.Witkamp,  zijn Eresabel, welke sabel door hem moet worden overgedragen aan het museum te Bronbeek.""",Koninklijk Besluit van 28 december 1908 nr. 12,"inventaris 1959
Ook opgenomen onder inventarisnummer: 3042, maar doorgestreept met verwijzing naar inventarisnummer 2753

Catalogus 1959: 2753 vermeldt eerst: Eresabel met schede van Luit.Kolonel G.J.Verstege (zie 2704), maar is later doorgestreept en vervangen door 2753: Eresabel van Kapt. H. Christoffel.

Catalogus 1959: 2704 = rek met vijf (vier) eresabels.
Catalogus 1959: Eresabel van Kapt. H. Christoffel. (Als vervanging van 2753: Eresabel met schede van Luit.Kolonel G.J.Verstege.)

Jaarverslag museum Bronbeek, 1961: Eresabel en andere stukken van Kapitein Hans Christoffel. Opgehaald in Brussel door P.Witkamp, voorzitter Madjoe. 
Kapitein marechaussee KNIL H. Christoffel (96 jaar) Ridder MWO 3e klas te Antwerpen schonk eresabel, officierssjerp.","Krijgsverrichtingen op Flores 09/08/1907 tot ultimo februari 1908
2013/08/05 ER: kist is leeg, zit geen eresabel in.",04131,NULL,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,1998-08-05 09:23:27.113,0x0000000000879E84,1,45/61,0,0,0,NULL,NULL,NULL,NULL,NULL,"Algemeen Handelsblad 13/11/1909:"" Stadsnieuws, Kapitein Christoffel gehuldigd.""

Die Weltwoche, 1962/05/04, nr. 1486, p.33:
""Hans Christoffel, der fliegende Schweizer, Bündner Haudegen wurde hollandischer Nationalheld""",NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,1,1961/08/31-1
126,1961/09/04-1-1,"  1961     9    4    1   1                                                      ",1,0,1,17,0,0,0,0,0,attila,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Attila van een kolonel Infanterie KNIL, zwarte attila met pantalon",NULL,NULL,NULL,"inventaris 1959
zie agenda 54/1961
""sabel verkocht 19 sept. '64"", inventaris 1959

inventariskaart: 1961/01/16 van der Weide","Mogelijk kostuum van: Kolonel tit. b.d. M.J. van Andel, als kapitein-adjudant van de Commandant der 2e Divisie te Magelang in 1924. Met eervolle vermelding.",pantalon bijpassend en sabel(reeds verkocht),NULL,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,1998-08-05 09:25:40.383,0x0000000000879E85,1,54/61,0,0,0,NULL,NULL,NULL,NULL,NULL,Kledingvoorschrift KNIL 1941,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,1,1961/09/04-1-1
127,1961/09/06-1-1,"  1961     9    6    1   1                                                      ",1,0,1,17,0,0,0,0,0,attila,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Attila van een Onderluitenant Infanterie KNIL, onderluitenantsdistinctieven verwijderd",NULL,NULL,NULL,"inventaris 1959
inventariskaart: 1969/01/20 van der Weide
schenking bestaat uit attila met pet en pluim, wandelsabel, degen, 5 lansen, 3 dierenhuiden en boomschorskleding",NULL,NULL,NULL,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,1998-08-05 09:32:40.220,0x0000000000879E86,1,55/61,0,0,0,NULL,NULL,NULL,NULL,NULL,KB. No. 31 dd. 01 april 1909; Kledingvoorschrift KNIL 1922 & 1941,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,1,1961/09/06-1-1
128,1961/09/06-1-2,"  1961     9    6    1   2                                                      ",1,0,1,24,0,0,0,0,0,hoofddeksel,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"petsubalterne officieren, onderluitenants en Aoo. Infanterie KNIL",NULL,NULL,NULL,"inventaris 1959
inventariskaart: 1969/01/20 van der Weide
schenking bestaat uit attila met pet en pluim, wandelsabel, degen, 5 lansen, 3 dierenhuiden en boomschorskleding",NULL,NULL,NULL,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,1998-08-05 09:36:18.463,0x0000000000879E87,1,55/1961,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,1,1961/09/06-1-2
129,1961/09/06-1-3,"  1961     9    6    1   3                                                      ",1,0,1,14,0,0,0,0,0,wandelsabel,NULL,NULL,NULL,NULL,NULL,ijzerhouwer,NULL,NULL,NULL,NULL,"Wandelsabel, model 1912
",NULL,NULL,NULL,"inventaris 1959
inventariskaart: 1969/01/20 van der Weide
schenking bestaat uit attila met pet en pluim, wandelsabel [zeer goede staat], degen, 5 lansen, 3 dierenhuiden en boomschorskleding

Blauw Mutatieformulier: 1972/08/09 ""Bruikleen aan Adjudant Onderofficier A.P.M. van den Bosch, voor onbepaalde tijd."", van der Weide.","2016/11/24: PJV: Ontvangen van Hans Somsen de wandelsabel van Duisterhoff, afkomstig uit kast van hoofd zorg. Schede mond ontbreekt. Deuk onderaan schede. Voorzien van een gelakte draagband (waarschijnlijk niet origineel)",NULL,NULL,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,1998-08-05 09:39:27.533,0x00000000011E29F0,1,55/61,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,1,1961/09/06-1-3
130,1882/03-1-1,"  1882     3    1    1                                                          ",1,0,1,7,0,0,0,1874,1874,kruithoorn,1874,EEN KRUITHOORN; ACHTERGELATEN DOOR AFGESLAGEN NACHTELIJKE AANVALLERS DER MARINE BENTING (ATJEH) IN 1874,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Een kruithoorn; Achtergelaten door afgeslagen nachtelijke aanvallers der Marine Benting (Atjeh) in 1874,NULL,NULL,NULL,"Thieme: Een kruithoorn; Achtergelaten door afgeslagen nachtelijke aanvallers der Marine Benting (Atjeh) in 1874.
Smits (p. 247): Een Atjehneesch schild. Een Atjehneesch kruidhoorn en Een Atjehneesch patroontasch met patronen, achtergelaten door aanvallers der Marine-benting in 1874.
Een amulet (koran), gevonden op het lijk van een neêrgeschoten Atjehnees, behoorende tot de bende die in den nacht van 6 op 7 Januarij 1873 de koekraal van Tandeti overrompelde.
Eén kris, één Atjehneesch mes, twee bade-bade, twee Chineesche tapekongs, 3 stel diverse Chineesche speelkaarten. (Plaat XLVII.)
Catalogus 1959: [geen informatie]",NULL,NULL,NULL,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,1998-08-05 09:40:38.677,0x0000000000879E89,1,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,Smits: Gedenkboek KMI,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,1,1882/03-1-1
131,1961/09/06-1-4,"  1961     9    6    1   4                                                      ",1,0,1,14,0,0,0,0,0,degen,NULL,NULL,"messing, hoorn, zilver, staal verchroomd","Lengte zonder schede: 939 mm
Lengte kling: 810 mm",WKC Solingen,NULL,kling geëtst met bloemmotieven,NULL,NULL,NULL,"degen, meesterdegen

M.van Laar (26-03-2001):
Gevest
-Materiaal: messing
-Greep: hoorn, 9 ribben
-Stootplaat: afhangende stootplaat met vaste voorbeugel (voorzien van 2 gekruiste sabels en schild) zilver
-Pareerstang: achter pareerstang
-Bijzonderheden: bovenzijde gevest voorzien van leeuwenkop
-Montage: geklonken
-Inscripties: geen inscriptie maar eteiket: degen van Olt. Knil J.H. Duisterhof

Kling
-Materiaal: staal, verchroomd
-Vorm: recht
-Fabrikant: WKC Solingen
-Techniek: kling geëtst met bloemmotieven
-Inscripties: WKC en logo
-Punt: recht, 2-zijdig geslepen
-Breedte: 20 mm
-Dikte (hiel): 4,3 mm
-Vorm angel: recht
-Snede: 2-zijdig geslepen

Bijzonderheden
-Naam drager (eigenaar): Olt. Knil J.H. Duisterhof

Beschadigingen
-Ontbrekende onderdelen: schede: stootvilt kling 
-Roestvorming: kling sterk verroest

Reparaties
-Advies restauratie: roest verwijdering

Bronvermelding: 
J.P. Puijpe: blz 86, nrs 137-139
Wapencatalogus: Carl Eickhorn 1931",NULL,NULL,NULL,"inventaris 1959
inventariskaart: 1969/01/20 van der Weide
schenking bestaat uit attila met pet en pluim, wandelsabel, degen, 5 lansen, 3 dierenhuiden en boomschorskleding
Degen is waarschijnlijk een meesterdegen, die door P.J. Verhoeven en D.W.Staat is opgehaald bij de KMar in Arnhem in 1998. Hing aan een wandbord dat door voormalig beheerder van der Weide, privé, aan KMar was uitgeleend.",NULL,NULL,NULL,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,1998-08-05 09:41:27.767,0x0000000000879E8A,1,55/61,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,1,1961/09/06-1-4
132,1961/09/06-1-5,"  1961     9    6    1   5                                                      ",1,0,1,14,0,0,0,0,0,lans,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,lans,NULL,NULL,NULL,"inventaris 1959
inventariskaart: 1969/01/20 van der Weide
schenking bestaat uit attila met pet en pluim, wandelsabel, degen, 5 lansen, 3 dierenhuiden en boomschorskleding",NULL,NULL,NULL,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,1998-08-05 09:43:49.840,0x0000000000879E8B,1,55/61,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,1,1961/09/06-1-5
133,1961/09/06-1-6,"  1961     9    6    1   6                                                      ",1,0,1,14,0,0,0,0,0,lans,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,lans,NULL,NULL,NULL,"inventaris 1959
inventariskaart: 1969/01/20 van der Weide
schenking bestaat uit attila met pet en pluim, wandelsabel, degen, 5 lansen, 3 dierenhuiden en boomschorskleding",NULL,NULL,NULL,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,1998-08-05 09:44:53.190,0x0000000000879E8C,1,55/61,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,1,1961/09/06-1-6
134,1961/09/06-1-7,"  1961     9    6    1   7                                                      ",1,0,1,11,0,0,0,0,0,lans,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,lans,NULL,NULL,NULL,"inventaris 1959
inventariskaart: 1969/01/20 van der Weide
schenking bestaat uit attila met pet en pluim, wandelsabel, degen, 5 lansen, 3 dierenhuiden en boomschorskleding",NULL,NULL,NULL,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,1998-08-05 09:45:03.907,0x0000000000879E8D,1,55/61,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,1,1961/09/06-1-7
135,1961/09/06-1-8,"  1961     9    6    1   8                                                      ",1,0,1,11,0,0,0,0,0,lans,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Lans , Sumatra",NULL,NULL,NULL,"inventaris 1959
inventariskaart: 1969/01/20 van der Weide
schenking bestaat uit attila met pet en pluim, wandelsabel, degen, 5 lansen, 3 dierenhuiden en boomschorskleding",NULL,NULL,NULL,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,1998-08-05 09:45:15.573,0x0000000000879E8E,1,55/61,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,1,1961/09/06-1-8
136,1961/09/06-1-9,"  1961     9    6    1   9                                                      ",1,0,1,14,0,0,0,0,0,lans,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Lans, Sumatra",NULL,NULL,NULL,"inventaris 1959
inventariskaart: 1969/01/20 van der Weide
schenking bestaat uit attila met pet en pluim, wandelsabel, degen, 5 lansen, 3 dierenhuiden en boomschorskleding",NULL,NULL,NULL,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,1998-08-05 09:50:07.223,0x0000000000879E8F,1,55/61,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,1,1961/09/06-1-9
137,1961/09/06-1-10,"  1961     9    6    1  10                                                      ",1,0,1,22,0,0,0,0,0,dierenhuid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"dierenhuid, Sumatra",NULL,NULL,NULL,"inventaris 1959
inventariskaart: 1969/01/20 van der Weide
schenking bestaat uit attila met pet en pluim, wandelsabel, degen, 5 lansen, 3 dierenhuiden en boomschorskleding",NULL,NULL,NULL,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,1998-08-05 09:50:46.220,0x0000000000879E90,1,55/61,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,1,1961/09/06-1-10
138,1961/09/06-1-11,"  1961     9    6    1  11                                                      ",1,0,1,22,0,0,0,0,0,dierenhuid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Dierenhuid, Sumatra",NULL,NULL,NULL,"inventaris 1959
inventariskaart: 1969/01/20 van der Weide
schenking bestaat uit attila met pet en pluim, wandelsabel, degen, 5 lansen, 3 dierenhuiden en boomschorskleding",NULL,NULL,NULL,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,1998-08-05 09:51:26.327,0x0000000000879E91,1,55/61,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,1,1961/09/06-1-11
139,1961/09/06-1-12,"  1961     9    6    1  12                                                      ",1,0,1,22,0,0,0,0,0,dierenhuid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Dierenhuid, Sumatra",NULL,NULL,NULL,"inventaris 1959
inventariskaart: 1969/01/20 van der Weide
schenking bestaat uit attila met pet en pluim, wandelsabel, degen, 5 lansen, 3 dierenhuiden en boomschorskleding",NULL,NULL,NULL,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,1998-08-05 09:51:37.923,0x0000000000879E92,1,55/61,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,1,1961/09/06-1-12
